adid,n_interests,custom
23850195831020259,4,0
23849717448060411,0,1
23848188775400123,0,0
6251145987428,0,1
23849133735000076,0,0
23849192029590291,2,0
6263568005455,0,1
23848673266520390,0,0
23849494788820161,0,1
23850234094900169,0,0
6252501623381,0,0
6268947990303,0,0
23849373728100633,0,0
6292578452224,0,0
23847920440710327,0,0
6273558192117,0,0
23849254342660519,0,0
23849585090220527,3,0
6217964832879,0,0
23850169638740776,0,0
23848552823260691,0,1
6263783223770,0,0
23849206305130598,1,0
23849481692590637,0,0
23849613295350714,0,1
23850037559210666,0,1
23848466981580228,0,0
23849656454810747,24,0
23849092755470157,0,0
23849228698060004,0,0
6269547611568,1,0
6268005998570,0,0
23849018711630783,0,0
23849571248030267,0,0
23848532019850322,1,0
23849177328070621,0,0
23846840193410519,0,0
23848815576420523,5,0
23849358966880151,1,0
23849014066700171,0,0
23849809352980323,0,0
6284095284982,0,1
23849232629260539,4,0
6247281196411,0,0
23848877541130518,0,1
6254053799776,0,0
23849488935630086,0,1
23849801955040558,0,0
23849566280240714,0,0
6282398568053,1,0
23848824788780768,3,0
23849459928530200,0,0
23849539116130324,4,0
23849486710440392,0,1
23849607684380370,0,0
6270456564056,0,0
6250628145397,2,1
23849019542960126,0,1
23848862782460317,0,0
23848727536650228,1,0
23849906517720104,1,0
23848118002800691,3,0
23850257410940111,0,0
23849235414120425,3,0
23849069547250506,0,0
6269063152338,0,0
23850419662540459,1,0
23849413416440151,0,0
23849206673980494,0,0
23849718371330554,0,0
23849341809380155,0,0
6257898056541,1,0
23849052312560569,0,0
23848781859610668,0,1
6267722357549,0,0
6267577599779,0,1
6249240767563,0,0
6121651121605,1,0
23849023275160387,10,0
23848957643490381,0,0
23849822172580311,2,0
23849990963070547,2,0
6293878134864,0,0
23849526564070370,0,1
23845264858070479,0,0
6262020772865,0,1
23849387530490398,0,0
23848791821570048,0,1
6280974581886,0,0
23849331242240279,0,0
23849497110050659,0,0
6255214911918,0,0
23849213715450690,0,0
23849419093510357,3,0
23849368667910167,0,0
23849019806060742,0,1
6268163922904,2,0
23849557194320616,0,1
23849083320180059,0,0
23849216507970242,0,0
23849653539820483,0,0
6258526916557,3,0
23849349132220218,0,0
23849712263680286,0,1
23849600046000660,0,0
23849511095030069,4,0
23848999953510314,0,0
23849393783780335,0,1
6282398273253,1,0
23849431378760005,1,0
23849145176430393,0,0
6269099213656,1,0
23849584632850188,0,0
23848974051760598,0,0
6265907350714,0,0
6286553182030,0,0
23849692631090757,0,0
23849024732480141,1,0
23850022811850410,0,1
6263823620150,0,1
6253678290249,0,0
23849203887740657,0,1
23849625518090254,2,0
6244086644929,6,0
23848839711950291,0,0
6259840445135,0,0
23850255341310587,0,1
23849557210700616,0,1
23849387995700645,0,0
23849683335750739,0,0
23849853702630359,1,0
6259757070546,0,0
23849497961030131,0,1
23849522402270789,1,0
23849503192560009,0,0
23849676217140579,8,0
6256834222402,0,0
6122297166799,0,0
23849326332960162,0,0
23849567191430198,0,0
23849664769550199,0,0
6283006192288,3,1
6272165318544,2,0
23849729645620549,0,0
6262816070205,4,0
23849677394620039,0,0
6250690335634,8,0
23848829798500605,0,1
6282002405106,0,0
23848400730710016,0,0
6253626142900,0,0
23850009995540613,0,1
23849849948350660,0,0
23849362198060118,1,0
23849543254940701,0,0
6252077440475,0,1
23849368114120228,1,0
6263362380745,1,0
23849732151960399,4,0
23849506590270477,0,1
6262044231622,0,0
6276630674616,22,0
23849600765490739,0,1
23849863825240744,0,0
23849904607640541,0,0
23850130397070337,0,1
23849218813480258,0,0
23849481438630004,1,0
23849425433770257,0,1
23849380908660606,0,0
23850070533320557,2,0
6282563501801,1,0
23846714036110725,0,0
23848933512040345,0,0
23849848464150595,4,0
6290124431245,0,1
23849615821100109,2,0
6254115229954,0,0
6252324883302,0,1
23850122015110119,0,0
6263617169005,0,0
23849283400400732,0,0
6273380577637,0,0
6266372259357,0,0
23849579711150042,0,1
23849565989290723,0,1
23850142550320129,2,0
6253652813385,0,1
23849181130290659,0,1
23849410431390312,0,0
6265170386829,1,0
23849554681280305,0,0
23849163485830684,1,0
6275131026495,0,0
23848997878590044,4,0
23849112088530022,7,0
6280614628457,1,0
23849102013270255,1,1
23849220091200463,0,1
6238312600367,4,0
23849212026360783,0,1
23849546993380023,1,0
23849698702430530,1,0
23848402728360425,2,0
23850286049910369,4,0
23849258559560004,0,0
23849558601040444,7,0
23849363648040640,0,0
6293624900420,0,0
6262991163773,0,0
6286800673430,0,1
23849117276320166,0,0
6265522086644,1,0
23849505421190200,1,0
23849512233720620,0,0
6275869366947,0,0
23849397544950418,0,1
6277463929921,0,1
23846792188080179,0,1
23849151909550639,0,0
23849269326280561,4,0
6283719764782,6,1
23849194155850685,0,0
23849299292050045,1,0
23849078323710238,3,0
6263928928669,3,0
23849617983210268,0,0
6234804925494,4,0
6253252057976,0,0
23849704860410061,0,1
23850001871570560,0,0
6257492258313,0,1
23849010033470051,0,0
6248722796594,0,1
23849346281680612,0,0
23848950590220724,0,0
23849974725960579,0,1
6264635191069,0,0
6284896616882,14,0
23849107942370393,0,0
6272695661293,0,0
23850024017110456,0,0
23849168002840178,1,0
6272206561742,0,0
6263141440933,0,0
23849667785510303,0,0
23849540129670198,0,0
23849545868000165,12,0
23849648600090416,2,0
6251547461729,0,0
23850257725210337,0,0
6253875643262,0,0
23849241265250314,22,0
6258260176200,0,1
6306912931726,1,0
23849854748710343,0,0
23849069825490117,0,0
6273979518184,0,1
6263810236995,0,0
23848942466990589,4,0
23845566168780435,0,0
23849595834600710,0,0
6261879968052,1,0
6268853581063,0,0
6278451303823,0,0
23849393909660483,1,0
23849266158920670,0,0
23849254050040234,2,0
23850453118690628,1,0
23849670787890220,15,0
6164507964206,0,0
23849127416680755,0,1
23849017965640147,1,0
6264533177285,1,1
23849566860720736,0,0
23848972753260562,0,0
23849164177200621,0,1
23850232387500591,2,0
6256435179962,0,0
6237850784264,1,0
6269228400542,0,0
23849356773860561,0,1
23849449059150418,0,0
6271517801310,0,0
6267654639239,1,0
23849532491620041,0,1
23849551615730050,0,0
6262409492781,0,1
23849794347670222,0,0
23849512117080218,0,0
23849604331450149,0,0
23849516526390168,0,0
23849420911600030,0,0
23850091567380403,1,0
23849325322450581,0,0
6250029610197,0,1
23849545106240773,0,0
6250705631221,0,0
6251048050202,4,0
23849434227870198,0,0
23848792739270618,0,0
23849696031800033,1,0
23849880089130651,3,0
23849563247950103,5,0
23850066885860195,0,1
23849880580220086,0,0
23849244247890048,0,0
23849094269390216,0,1
23850006090280716,1,0
23849893741600163,0,0
23848603231600737,0,1
23849003549270288,0,1
23849182760760326,0,1
23850102422200369,0,0
23849354975750242,0,0
23848703394290217,0,1
23848859373580724,0,0
23849231044670135,0,0
23849659607550449,0,0
23849564495730293,0,0
23848944133120425,2,0
6259046458233,0,1
23849234020530476,1,0
6250657871049,0,0
23850112619650298,0,0
23849422557820567,0,0
6240252613400,0,0
23849092179040071,0,0
23849773984280246,2,0
6273513732437,1,0
23849298978950282,2,0
23849396010420151,8,0
23849375643430205,0,0
23849144324650645,0,1
23849904606730615,5,0
23849193358010487,2,0
23850009812270703,0,0
23849516208080223,0,0
23849049651840668,0,0
23849486349770434,0,1
23849859746250272,0,1
6271417985418,1,1
23849663213360654,0,0
23845230512770454,1,0
6271999201478,0,0
23849570238040695,1,0
23849414511350714,1,0
23846697603250718,0,0
6275053748368,0,0
23849966179310663,0,1
23848966502800258,4,0
6246178736634,0,0
23848977808070000,0,0
6264362577945,0,0
23848842563000088,1,0
23849575007370714,0,1
6255494713762,7,0
6276611417218,3,0
23849509203270707,1,0
23848890397710684,2,0
23849265294010164,0,1
6252584841600,1,0
6291882198641,0,0
6263610476769,0,0
23849347342460669,0,0
23849242169750164,0,0
6235291591046,1,0
23849249709660501,1,0
23849639944450004,0,0
6272312713078,0,0
23848817055150367,3,0
23849493943910769,0,0
23849790668950125,0,1
23849600584570039,0,0
23849557815370109,1,0
23850380275670208,0,0
23850202461390111,1,0
6273352042544,0,0
23849531205880134,0,1
23849503751370524,5,0
23849133780020700,0,1
23849533545670205,0,0
6261410466325,0,1
23848949544150407,23,0
23849158987230146,0,0
6273768861067,3,0
6241122177634,0,0
6258556764442,2,0
23849856699630065,0,1
23849113070380598,0,0
23848961156050460,0,0
23850498142170386,0,0
6266314117381,1,0
23848601528860288,0,0
23849299132560487,2,0
23849509630500707,15,0
6247919049294,1,0
6285115173996,0,1
6274780720593,0,0
23849976463680103,0,0
23849807363050286,1,0
23849490953420659,0,0
23849392132210027,0,0
23849676649340104,0,1
23849631885340243,0,0
23849902581460615,1,0
23849327213470561,0,0
23849226050950184,8,0
23849134339590178,0,0
6264441734391,0,0
23847460399260638,1,0
23849780610490024,0,1
23849525571760205,0,0
23849168002850178,2,0
23849701052840003,0,0
23849756199530478,0,0
23848867073080360,0,1
23848332172100057,0,1
6273341650706,0,0
23848987962660676,1,0
6236970082094,4,0
23850731276330010,1,0
23849682894350758,0,1
23850079271430427,0,0
6315816358726,3,0
23848046645430375,0,0
23849869970640320,0,0
6284167946416,0,1
23849566100170371,0,0
23849303617630220,0,0
23849598455730661,0,0
23849670678990680,0,0
6265225005310,0,0
23849618393560680,4,1
6290211482088,0,1
23848999383470618,0,0
6263217657469,0,0
23848685553030029,0,0
23849772242670391,0,0
6265167947514,0,0
23848953663950156,0,0
23850247146910259,0,1
6296001185128,0,1
23843347678920796,0,1
23849223940920224,1,0
23849189774950162,0,0
23849143462540085,0,0
23849804385860536,0,0
23849306483420519,3,1
23849657818880777,0,0
23849263125160788,1,0
23849280802040765,1,0
6266322640054,0,0
23849772732260654,0,0
23849444672320019,0,0
23849012957190676,0,0
6271604370917,0,0
23849668944450252,2,0
6261748097027,3,0
23849400448380314,0,1
6277216609635,2,0
23849985281900244,1,0
23849885739650311,0,0
6267636647868,0,1
6290883695450,0,0
23849353819100299,0,0
23849440192890118,2,0
23849125620100356,0,0
23849294064160301,4,1
6262389426610,0,0
23848958047010161,0,0
23849598471960286,0,0
6269198536504,0,1
23846724452500209,0,0
23849322952250599,2,0
23849399164030377,0,0
6262816136005,6,0
6276717828801,1,0
23848886533390159,0,1
6267774010769,0,0
23849459219030219,0,0
6287597680553,0,0
6244391242598,2,0
6267340430829,3,0
6261872228872,0,1
23848745092400622,0,0
6254627314154,0,1
6267160639029,2,0
23849068532030598,0,1
6265064085386,0,1
23850083266290333,0,0
6257308444913,0,0
23849263723750441,0,0
6296537181780,1,0
23850967429970287,0,0
23849922656320020,0,0
23848979536330286,0,0
23849457962080305,1,0
23848604249580407,0,0
23849266000680102,1,0
6292116949620,0,0
23849648879610762,0,1
23848871431800737,6,0
6231559636463,0,1
23849455596990100,0,0
23849868181830651,5,0
23849893240430129,1,0
23848929190710586,0,1
23849470480400434,0,0
23849362057720688,0,1
23849610897830004,0,0
23849359817220310,1,0
6279072065931,0,0
23849838552690284,4,0
23849826214700320,2,0
23850946952750338,5,0
6262660059595,3,0
23848814890980679,6,0
23850359552230202,0,1
23849192452830003,2,0
6138066448487,0,1
6260764152946,1,0
23849244615080142,0,0
23848997813530407,0,0
6264441676191,0,1
6267971348904,0,1
6262220804899,0,0
6258629478981,0,0
6275821381417,1,0
23849635115340700,0,0
23849197417840214,0,0
6281147534131,3,0
6285586592196,0,0
6296094209680,0,0
6300113813480,0,0
6270290057088,0,0
6214204869819,0,1
23849946385390221,0,0
23850266385090771,0,1
23849203498040097,5,0
23849457018690069,6,0
23849566204100714,0,1
23849028818250377,3,0
23849154149480011,1,0
23849840076060311,1,0
23848880286480499,0,1
23849521566430624,0,1
23848276871030234,1,0
6293263256728,0,1
23848824789040768,3,0
23849566968880436,0,0
23849259900440475,0,1
23849807007500150,0,0
23849534086940757,0,0
6264009766054,3,0
23849775675340777,0,0
6228893972279,0,1
23850230592590396,0,1
23850185563680337,0,0
23848911116820285,0,0
6258423585856,0,1
6265401941359,0,0
23848789754610584,0,0
6269493190884,0,0
6279125574674,1,0
6244090446063,0,0
23849450629990721,0,1
6247550625849,1,0
6250983298363,0,0
23849689189260185,0,0
23849985973090577,3,0
6249432605392,0,0
23849642009650348,0,0
23849512753950163,0,0
6271823867310,10,0
23849246635130751,2,0
6269926077142,1,0
23849685138030125,0,1
23849348930530164,0,1
23849976462770103,0,0
23849616338280174,0,0
23849185793320256,5,0
23849673856750020,0,0
23849251831520636,1,0
23849766341150031,0,1
23849209615180105,0,0
23849825666360187,3,0
6244150850896,0,0
23845966798520446,1,0
23848882734480305,1,0
23849604933450406,3,0
23848966310390598,0,0
6265728720061,0,0
23849705002930471,0,0
23849379070160726,8,0
23850091874580560,0,1
23848606544630148,0,0
23849035482180026,0,1
6255857567999,0,0
23849587792120703,0,0
6232401000494,0,1
6279494863524,0,1
23849923203340560,0,0
6276467102703,0,0
23848606704720640,0,1
6249637788634,3,0
23849043243210598,0,0
6271452328263,0,0
23849243198960653,0,0
23849302380750118,0,0
6273808314078,1,0
23849482086640373,0,0
23848910008010684,0,1
23848938596950320,0,1
23848275296440159,0,0
23849310703950457,2,0
23849224258400637,0,0
6272785741188,1,0
6247873468990,0,0
23848820111650384,0,0
23849162303800779,0,1
23849508109430175,3,0
6269332402775,2,0
23844827754750207,0,0
23848991804410724,0,1
23849502875910449,0,0
23848730590830368,6,0
23849261510550393,0,0
23849706233220511,1,0
23849849775950558,0,0
23849148942060463,0,0
23849541406230062,0,1
23850146776350028,0,0
6259048639107,3,0
23850097394710658,0,0
6277474764121,2,0
6263484153855,0,1
23849337930540280,0,0
23850023695260070,1,0
23849360620150720,0,0
23849503912280582,0,1
23849277103610783,1,0
23849042434830030,0,1
23849261996930673,1,0
23848824049130328,0,0
23849483260010607,0,0
23849676645150309,1,0
6258288463822,1,0
23849186385910604,0,0
6258782078643,0,1
23849765273390160,0,0
23849487657290653,0,0
23849262716550144,1,0
6263036589628,0,0
6278761755835,0,0
23849326409470162,0,0
6294470340320,1,0
6279923402897,0,1
23850240054110771,21,0
23849676250630209,0,1
23849095957140473,0,0
23849370703390065,3,0
6260206804408,0,1
23849874160680560,0,0
6249513776098,0,0
6257242505133,4,0
23850072002920038,0,0
23849167260640401,0,0
6262161209746,0,0
23849155404050255,0,0
23849249782210007,0,0
23849336780590198,0,1
23849492575720565,0,0
6253657301385,1,0
6268368046268,5,1
23849223103010670,0,0
23849202827880045,0,1
23849390468240586,0,1
23849508319670637,0,0
6260228825842,0,1
23848926532000121,5,0
23849474398410493,0,0
23848684230070113,0,0
23849422642680720,2,0
23849258586800170,6,0
23849306497410519,3,1
23849627104700250,2,0
23849930458020595,0,0
23849125219320673,0,0
23850821817040491,0,1
23849318725750443,0,1
23849878957090744,0,0
23850113461490776,0,0
6268766011941,0,0
23850523792160628,0,0
23849464035170597,0,0
23850170736400543,0,0
23849023748160737,8,0
23849494896250373,0,0
6292886994180,0,1
6263344475345,0,1
23848011122870494,8,0
23849690131670252,0,0
23849187864590264,4,0
23849508333720637,0,0
6265236794581,2,0
23850148957610743,0,1
23849947563460716,0,0
23849012741280068,0,1
23850594309450426,0,0
23849083819190598,2,0
6305766570870,0,1
23850115577590748,1,0
6266080369240,0,0
23849449241480565,0,1
6229711462973,0,0
6270953493832,1,0
23849697037400513,0,0
23848876905390618,0,0
23848940249540529,0,0
23849384942840607,2,0
23849272414730409,0,1
23849040271340420,1,0
23849934824960195,0,0
6265964170454,0,0
23849485442770707,0,0
6258391383516,7,0
23848937552450046,1,1
23848385556500617,0,1
23849447964100131,0,0
23849685994340189,0,1
23849113716760772,0,0
23849278883720469,1,0
23849549299640524,0,1
23849547216970449,0,0
23849438804330009,1,0
23848784309500186,0,0
6267053987501,0,0
23849648050550212,9,1
23849423486670001,0,0
23848283412830783,4,0
23850153768790241,1,0
6271359728078,0,1
23848403487450425,1,0
6275443101883,1,0
23849282497700045,0,0
23849787648700272,0,0
23849328553500212,0,0
23847363349690153,0,0
23849700878050545,0,0
6268572960710,20,1
23849449616930354,0,1
6290134324241,2,0
23849189225010783,2,0
23849201336760067,0,0
23849167452260382,0,0
6259823812865,0,0
6264448067092,0,1
6249893210163,0,0
23849118564760056,1,0
23848889661340433,0,0
23849489697440151,1,0
23849172317730715,0,0
23849653283980310,0,0
6282280483601,5,0
23849858289390681,0,0
23849735666000504,0,1
23849238172240619,0,0
23850085215660163,0,0
6274640028237,0,1
23849216244480136,1,0
23849151087730440,3,0
23849188700800238,1,0
23849025485050646,0,0
23850380759140746,2,0
23849882874540340,0,0
23849427673710131,0,0
23849415816430773,0,0
23849252425040725,0,1
6256988315715,1,0
23849062206990122,1,0
23849666963320252,3,0
23849689071310125,0,0
23849238414050515,0,0
6267748770569,0,1
23849622943950641,0,0
6258490612063,0,0
23848699097200176,4,0
6282883400053,0,1
23849106836210533,0,0
23848085951710438,0,0
23848946255840094,0,0
23850304355380173,0,0
23849287796790421,0,0
23849122799670765,0,0
23850097082550169,1,0
23848842824690179,0,1
6267335458979,0,0
23848988532810772,1,0
23849707395010379,0,0
23850062001100595,0,0
6259265732536,0,1
23849199093180215,1,0
23850179024190196,0,0
6270306993184,0,0
23849699912020080,0,0
23850547879950386,0,1
23849077536990123,1,0
23848859836010324,2,0
23848454708150305,0,0
23849170959120774,0,0
23849059886670040,0,0
23849105686570503,0,0
23849660930490413,0,0
23848935989910363,0,1
6277480402334,1,0
23848924344110424,0,1
6306478106870,0,0
23848800945950166,0,0
23849315409880486,0,0
23849397425310659,0,1
23849705272890680,0,0
23849262333880448,3,0
6263905904669,0,0
23849636311670210,1,0
6273881261350,0,1
23848939752010482,0,0
23849697334260214,0,1
23850091873070560,0,1
23849748241850461,0,0
23849364646230633,0,0
23848330483780651,0,0
23849059888860754,0,0
23849593591990534,0,0
23849315612530170,0,0
23849527886550072,0,1
6257135891465,0,0
23849205999740657,0,0
23849404711370400,0,0
23849034088910466,0,0
6263451023536,0,1
23850104741200299,0,0
23849086091730637,0,1
23849616410910712,0,0
23849826201410078,1,0
23848848719260724,0,0
23849213506760639,0,0
6264437120069,3,0
