adid	codes
23848672887710073	Benign
23849859998000337	Healthcare
23848676573520787	Benign
23848989534820720	Healthcare
6289094580620	Benign
6258125474499	Benign
6282709863216	Benign
23848762709900494	Benign
23848375525940704	Benign
23848794440230142	Benign
23848890638600607	Benign
23849575745990263	Benign
23849191350420214	Benign
6242817206694	Benign
23849817046470337	Healthcare
23849149461230759	Benign
23849321864750411	Benign
6266468721111	Benign
23848426884750526	Opportunity
6286876805374	Benign
23849105384490659	Benign
6253994861249	Benign
6237599408862	Benign
23849053378030714	Benign
23849705326400111	Benign
23849145976600720	Healthcare
23849303184710233	Benign
23848876537010447	Benign
23849163916830714	Benign
23848360794060136	Benign
6269634943147	Benign
6262642609143	Benign
23848797502640085	Benign
23849074856220198	Benign
6268306233384	Benign
23849492026170089	Benign
23849238589780455	Benign
6245979231546	Benign
23849516466500318	Benign
23849017198380300	Benign
23849236009650714	Benign
23849307911870427	Benign
23849602399990259	Benign
23849443015140521	Healthcare
23849321872980411	Benign
23849320247280391	Benign
23849330756900355	Benign
23848909782830232	Benign
23849273414180236	Benign
23848829920360231	Healthcare
23849217039340714	Benign
23848548234960573	Benign
23849003611150413	Benign
6262629184060	Opportunity
6259113495170	Benign
23850090608010734	Benign
6218259207415	Benign
23849870224780543	Benign
23848545775180452	Benign
23849143676770057	Benign
6269153706788	Benign
23849296756840109	Benign
23848305084330724	Benign
23848633946750481	Benign
23848720521990054	Benign
23848995492580257	Benign
6263190983541	Benign
23848753808520490	Benign
23849021571750521	Benign
23848926332730110	Benign
23849091168830709	Healthcare
23848621828750561	Benign
23849245850900041	Financial
6258109174852	Benign
6280774132306	Benign
6256983183208	Benign
23849116383540523	Benign
6258183705787	Benign
23847130780460687	Benign
6253160535958	Benign
6267123226356	Benign
23848874634450475	Benign
23849234125060385	Benign
6243744706481	Benign
6272894268257	Benign
6256682824410	Benign
23849040216970542	Benign
23849619140980333	Benign
6254961392242	Benign
23848649668550788	Benign
23849040320560161	Benign
6282722505951	Benign
23848813134540645	Benign
23849103182870720	Healthcare
23849114184530714	Benign
23848023133260306	Potentially Harmful
23849660505680427	Benign
23848695594470094	Healthcare
6259371554644	Benign
6250809343799	Benign
6252909329400	Benign
23848488424660724	Benign
23849354698490680	Benign
6262288842759	Benign
6279030185534	Benign
6269262481586	Benign
23849536525250070	Benign
23847867968430689	Healthcare
23848872245350544	Benign
23849194263070471	Benign
6263175284969	Benign
23848560031940155	Benign
6290776063923	Benign
23849169676580714	Benign
23848743409840170	Benign
23849235229500527	Benign
6275376720140	Financial
6254110323265	Benign
23848343019340265	Benign
23848721020440409	Healthcare
6253311679601	Benign
23849743673050342	Benign
23849042310070268	Benign
23848994274290659	Benign
23848611188190502	Benign
23848633746520002	Benign
6264241817141	Benign
6244228613930	Benign
23849137094920252	Healthcare
23849898682540202	Benign
23848872256550544	Benign
23848816513250278	Benign
23848952852070118	Benign
23850340119550734	Benign
23849455794600190	Opportunity
23849510606410741	Benign
23849109532840432	Opportunity
6257672284587	Benign
23848996995280607	Benign
6258067918069	Benign
23848603282760784	Benign
23848892778650775	Opportunity
6266930840747	Benign
23848552056280124	Benign
23848582710930466	Healthcare
6262424236779	Benign
6263524602710	Benign
23848797036400007	Benign
6263508751183	Benign
23848995798280434	Benign
6265161109890	Benign
23849280322740272	Opportunity
23849331538540004	Benign
23848856168790007	Benign
23847917159050231	Opportunity
23849426636540058	Benign
23848856163460007	Benign
6235197199881	Benign
23849063607320727	Benign
23849197243850527	Benign
23848105017200713	Benign
23848683898520238	Benign
6242775841976	Benign
23849375947070411	Benign
6278757763616	Benign
23849225940120714	Benign
23848819106200418	Benign
23848957132090252	Clickbait
6259360397427	Benign
23849518786380708	Benign
6272216280721	Benign
23848959006420198	Healthcare
23849529478400540	Benign
23848473447880673	Healthcare
23849088867200030	Benign
6261429335632	Benign
23848658748420463	Benign
6285373724688	Benign
6260645851454	Benign
23848699712990418	Benign
23848516316660494	Clickbait
6256731196355	Opportunity
23848625499790159	Benign
23849054819970198	Healthcare
23848970125200561	Benign
6254165802573	Healthcare
23848448697180675	Healthcare
23848105052520713	Benign
6246876789576	Benign
6256640391787	Benign
6242854521136	Healthcare
6286451690220	Benign
23848606045990107	Benign
6257376168252	Benign
23848811098260735	Benign
23847555371340573	Benign
23848977244050069	Opportunity
6253611360401	Benign
23848721950930260	Benign
23848873606420270	Benign
23849013269080700	Benign
6276217169001	Benign
23848865166880094	Benign
6288516224464	Benign
6265197811612	Benign
6282937025016	Benign
6242949863098	Benign
6294622186520	Clickbait
23849381648340058	Benign
23848791828610769	Benign
23848959732050235	Benign
23848698742500026	Benign
23849042671670723	Benign
6255908696297	Benign
23848836099730000	Healthcare
23848444914210228	Healthcare
23849055834020402	Benign
23848736246330059	Healthcare
23848969278710335	Benign
23847407702460235	Opportunity
23848641265600519	Benign
23849648035620331	Benign
23848774248580788	Benign
23848727010610393	Benign
23849211238020030	Benign
6295898683523	Sensitive
23848459317920022	Benign
6253463241135	Benign
23848924945970055	Benign
23849013842710566	Benign
6245617011012	Opportunity
23848904496760097	Benign
6237540877377	Benign
23849743776100337	Financial
23849054835660198	Benign
23848749649310189	Benign
23849213227450391	Benign
23849154633550641	Benign
23848938614330699	Benign
23848612917190352	Benign
23848819056600217	Benign
23849316959980104	Opportunity
6283348733953	Benign
23849174090860074	Opportunity
23848592348730228	Benign
23850169925590426	Benign
23848532268460454	Benign
23849282718160004	Benign
23848238199580045	Benign
23849140128400534	Benign
23848813798360467	Benign
23849143605960683	Benign
6253686747508	Benign
23848469985410420	Healthcare
6246602395976	Benign
23849126118510096	Benign
6255338495502	Benign
23848885362000569	Opportunity
23848884201310767	Healthcare
6265965180517	Benign
23848489685620425	Benign
23849281267820077	Benign
23848575818420108	Benign
23849196482290149	Benign
23848008527880503	Benign
23848637529870673	Benign
23849241447530551	Benign
23848733594490676	Benign
23848689944720161	Benign
23848795214690334	Benign
6255224109091	Benign
23849091971550720	Healthcare
6273900183401	Benign
23848917201610292	Benign
23849611209670083	Benign
23848700738550136	Benign
6262368550383	Opportunity
6254853678654	Benign
23848772703990319	Opportunity
6249134669705	Benign
23848496356110531	Benign
6256640392387	Benign
23848612140050413	Benign
23848601842460073	Benign
23848957101830099	Benign
23849128112680683	Benign
6276706414086	Benign
23849205136810762	Benign
6262054911960	Opportunity
23849172822750686	Benign
23849021960450356	Healthcare
6258192453973	Benign
23849245854510041	Financial
23848524771550110	Benign
6263878090364	Benign
23848662839940054	Benign
23849389291900262	Benign
23849841985950455	Benign
6269075652972	Benign
6263363519141	Benign
23845509257250720	Benign
6275219974286	Benign
23849489109590163	Benign
23847814974960110	Benign
23846885044350139	Healthcare
23849673354270070	Benign
23848797036470007	Benign
23848999743290714	Benign
23849918630210543	Benign
23849177025280413	Healthcare
6257376169852	Benign
23848762294730626	Benign
23849935558130601	Benign
23849789998370259	Benign
6250281535137	Opportunity
23849069970840697	Benign
23848931717840760	Benign
6300720412070	Opportunity
23849370256570225	Benign
6257999405725	Benign
23849748242690568	Benign
23848825492770204	Benign
23849397745520031	Benign
6228363961198	Opportunity
23848898918100204	Benign
23848978579340257	Benign
23848927974890013	Benign
23848774522920170	Benign
23849353816360299	Benign
6259926802387	Benign
6265395262406	Benign
23849644607840119	Financial
23848460608840584	Benign
23849339465540405	Benign
6213545687892	Benign
23848415890790113	Benign
23848734475890361	Benign
23849148858130276	Benign
23849163279930175	Benign
6283239021816	Benign
23849458188460309	Benign
23848999086570711	Benign
23849662457430705	Benign
23848934465310301	Benign
23848816091920701	Benign
23849383796990084	Benign
23848840616510316	Benign
23848626134110297	Benign
23849347897320730	Benign
23849040204000682	Benign
23847743572310121	Benign
6267571994495	Benign
23849301011450767	Benign
6273900557001	Benign
23848846781970572	Benign
6261171494981	Benign
23848736007590572	Benign
6255513115946	Benign
23848811656300698	Benign
23849294876870183	Benign
23849022392700753	Benign
23848997673940346	Benign
23848780308380659	Benign
23848258976710553	Benign
6239991821221	Benign
23849070800920736	Benign
23848659715000682	Benign
6267571999895	Benign
23849625866450078	Benign
23848841741420467	Benign
23849352235700221	Benign
23849783930400536	Benign
6251375738399	Benign
23849109035470523	Benign
23849533057960299	Benign
23848995292820659	Benign
23848105077170713	Benign
6244370181399	Benign
23849270881600297	Benign
23849492891140780	Benign
6279322735396	Benign
23849057118330061	Benign
6245376150176	Benign
23849160839190005	Benign
6257714436101	Benign
23849035586410595	Benign
23848946802410224	Benign
23848716193950184	Benign
6260602546192	Benign
6243751362997	Benign
23849871977710342	Benign
23848686555510725	Benign
23849275439220447	Benign
23848537774350159	Benign
23848891716490566	Benign
6267384925276	Benign
6253712246916	Benign
23848733559880676	Benign
23849611209660083	Benign
6258055609069	Benign
23849401161770103	Benign
23848416807530508	Benign
23848857763250561	Benign
23849293854110233	Benign
23848818558520502	Benign
23849399067470383	Benign
6261217435717	Benign
23848816746470401	Opportunity
6258994781991	Benign
23848615362650352	Benign
6247235873376	Benign
23848941590850234	Benign
6257347986995	Benign
23848679682730569	Benign
23848884542850569	Opportunity
23849525241840246	Benign
6235938962681	Benign
6270738369968	Healthcare
23848895131510594	Benign
23848947110360686	Benign
23849736577250455	Benign
23849159920820125	Benign
23848989871790189	Benign
23848970280580720	Healthcare
23849069593940364	Healthcare
23848911261920756	Healthcare
6255064130092	Benign
23848328106040108	Benign
6254608111899	Benign
23848922282350167	Benign
23849034715130576	Benign
23849000253370439	Benign
23848403982540387	Benign
23848747987090569	Opportunity
6268508387361	Healthcare
23848937345450750	Benign
23849688171110505	Benign
23847638056650602	Benign
6248497316283	Benign
23849596391060455	Benign
23849333107210320	Opportunity
23849020941720105	Benign
23849159733280703	Benign
6215783039600	Benign
6259739338011	Benign
23848459113460750	Benign
23848502297950352	Benign
23849181634670549	Benign
23848742562860623	Benign
23849090258670603	Benign
6255976523408	Benign
23848204814820786	Benign
6256677149769	Benign
23848620401270668	Benign
6257529604587	Benign
23848741157010169	Benign
23849492059370083	Benign
6274464633596	Benign
23848475367260518	Benign
6256516642795	Benign
6249766114937	Benign
6273324036097	Benign
23848999409940354	Benign
23848825827320775	Benign
6284124877209	Benign
23848657566410541	Healthcare
23848692936270174	Benign
6267987568361	Benign
6254114226933	Benign
23849143209520746	Benign
23849145317910096	Benign
6263416834806	Benign
6227855386887	Benign
23849318566830405	Benign
23849123422710789	Benign
23848819033080093	Benign
6244191101957	Benign
23848598069570054	Benign
6259182398569	Benign
6266734127007	Benign
23849332927130202	Opportunity
23848846354070130	Benign
23848795449320541	Healthcare
23848475318640486	Healthcare
23848801074470373	Benign
6278732981982	Benign
6273901497601	Financial
6244162043563	Healthcare
23849859998040337	Healthcare
23849145621060125	Healthcare
23848612210690413	Benign
23848690963810644	Benign
6286075368780	Benign
23848935166910115	Healthcare
6273314262796	Benign
23848614627180137	Clickbait
23848595533510569	Opportunity
23848463231180407	Benign
23848910791620569	Opportunity
23848954374290713	Benign
23849347044900405	Benign
6264929863014	Benign
23848786617330486	Healthcare
23848422817690225	Benign
23849028348860548	Benign
6255374541125	Benign
6261489189191	Healthcare
23848702434690545	Benign
23848544018110618	Benign
23848677906730522	Benign
6257906125485	Benign
6247311043516	Benign
23848544151380618	Benign
23848742621410502	Benign
6269075179172	Benign
23848742621440502	Benign
6281985252288	Benign
23848844835980353	Benign
23848562741060330	Benign
23849159920950125	Benign
6269262504386	Benign
23848711378360142	Benign
6276062065616	Benign
6244481999776	Benign
23848426382200633	Benign
23848828201920120	Benign
23849178176220152	Benign
6134477462604	Benign
23848280739350328	Benign
23849177167740714	Benign
23848816754790223	Benign
23849537096750453	Benign
23849130566710214	Benign
23849052657280602	Benign
23849623202650259	Benign
23849176249240079	Benign
23848552056080124	Benign
23848268062610166	Benign
23848519735780410	Benign
6239861284398	Benign
23849068572200716	Opportunity
23848786706790157	Benign
23848504893360121	Benign
23848898683500483	Benign
6258183764587	Benign
23849159984350714	Benign
6267446567207	Benign
6241693478737	Benign
23847392466180763	Benign
23848913150130774	Benign
23849031938640015	Benign
6254347302704	Benign
23848830699590073	Benign
23848852166110580	Benign
23848246679500147	Benign
23849156754090096	Benign
6247939765307	Benign
6281950180488	Benign
6265933793407	Benign
23848972073430503	Benign
23849547416580369	Benign
23848562994200314	Benign
23849223922910365	Benign
6285612727013	Benign
23848587953050071	Benign
23849821121530543	Benign
6255071460092	Benign
23849107063910236	Benign
23849503688470578	Benign
